employee,pattern_type,timestamp,location,latitude,longitude,visit_count,average_visits
Hennie Osvaldo,Late night visit,2014-01-11 03:28:46,Desafio Golf Course,36.07449003,24.88156364,,
Hennie Osvaldo,Late night visit,2014-01-11 03:28:47,Desafio Golf Course,36.07439403,24.88158423,,
Hennie Osvaldo,Late night visit,2014-01-11 03:28:49,Desafio Golf Course,36.07434918,24.88149227,,
Hennie Osvaldo,Late night visit,2014-01-11 03:28:51,Desafio Golf Course,36.07425632,24.8814832,,
Hennie Osvaldo,Late night visit,2014-01-11 03:28:54,Desafio Golf Course,36.07412283,24.88145088,,
Hennie Osvaldo,Late night visit,2014-01-11 03:28:57,Desafio Golf Course,36.07397232,24.88141866,,
Hennie Osvaldo,Late night visit,2014-01-11 03:28:58,Desafio Golf Course,36.07390695,24.88135125,,
Hennie Osvaldo,Late night visit,2014-01-11 03:29:00,Desafio Golf Course,36.07378291,24.88133853,,
Hennie Osvaldo,Late night visit,2014-01-11 03:29:01,Desafio Golf Course,36.07373139,24.88131169,,
Hennie Osvaldo,Late night visit,2014-01-11 03:29:02,Desafio Golf Course,36.07369404,24.88128433,,
Hennie Osvaldo,Late night visit,2014-01-11 03:29:03,Desafio Golf Course,36.07365493,24.88129819,,
Hennie Osvaldo,Late night visit,2014-01-11 03:29:04,Desafio Golf Course,36.07366522,24.88129686,,
Hennie Osvaldo,Late night visit,2014-01-11 03:29:05,Desafio Golf Course,36.07377844,24.88124277,,
Hennie Osvaldo,Late night visit,2014-01-11 03:29:06,Desafio Golf Course,36.07376523,24.88128331,,
Hennie Osvaldo,Late night visit,2014-01-11 03:29:07,Desafio Golf Course,36.07386204,24.88124272,,
Hennie Osvaldo,Late night visit,2014-01-11 03:29:08,Desafio Golf Course,36.07386922,24.88125915,,
Hennie Osvaldo,Late night visit,2014-01-11 03:29:09,Desafio Golf Course,36.07394278,24.88121697,,
Hennie Osvaldo,Late night visit,2014-01-11 03:29:10,Desafio Golf Course,36.07398894,24.8812248,,
Hennie Osvaldo,Late night visit,2014-01-11 03:29:11,Desafio Golf Course,36.07404638,24.8811977,,
Hennie Osvaldo,Late night visit,2014-01-11 03:29:13,Desafio Golf Course,36.07412056,24.88117851,,
Hennie Osvaldo,Late night visit,2014-01-11 03:29:14,Desafio Golf Course,36.07420442,24.88113393,,
Hennie Osvaldo,Late night visit,2014-01-11 03:29:17,Desafio Golf Course,36.07430663,24.88115578,,
Hennie Osvaldo,Late night visit,2014-01-11 03:29:18,Desafio Golf Course,36.07439526,24.88111154,,
Hennie Osvaldo,Late night visit,2014-01-11 03:29:19,Desafio Golf Course,36.07444143,24.88111346,,
Hennie Osvaldo,Late night visit,2014-01-11 03:29:20,Desafio Golf Course,36.07445188,24.88108137,,
Hennie Osvaldo,Late night visit,2014-01-11 03:29:22,Desafio Golf Course,36.07459496,24.88105595,,
Hennie Osvaldo,Late night visit,2014-01-11 03:29:23,Desafio Golf Course,36.07464173,24.88106097,,
Hennie Osvaldo,Late night visit,2014-01-11 03:29:25,Desafio Golf Course,36.07469003,24.88099165,,
Hennie Osvaldo,Late night visit,2014-01-11 03:29:26,Desafio Golf Course,36.07473653,24.88100051,,
Hennie Osvaldo,Late night visit,2014-01-11 03:29:28,Desafio Golf Course,36.07488169,24.88095623,,
Hennie Osvaldo,Late night visit,2014-01-11 03:29:29,Desafio Golf Course,36.07491303,24.8809413,,
Hennie Osvaldo,Late night visit,2014-01-11 03:29:30,Desafio Golf Course,36.0749186,24.88095689,,
Hennie Osvaldo,Late night visit,2014-01-11 03:29:31,Desafio Golf Course,36.07498184,24.88096646,,
Hennie Osvaldo,Late night visit,2014-01-11 03:29:32,Desafio Golf Course,36.07502687,24.88094277,,
Hennie Osvaldo,Late night visit,2014-01-11 03:29:33,Desafio Golf Course,36.07506085,24.88096088,,
Hennie Osvaldo,Late night visit,2014-01-11 03:29:34,Desafio Golf Course,36.07516845,24.88090982,,
Hennie Osvaldo,Late night visit,2014-01-11 03:29:37,Desafio Golf Course,36.07519502,24.88079099,,
Hennie Osvaldo,Late night visit,2014-01-11 03:29:38,Desafio Golf Course,36.07516105,24.88070553,,
Hennie Osvaldo,Late night visit,2014-01-11 03:29:39,Desafio Golf Course,36.07516117,24.88070237,,
Hennie Osvaldo,Late night visit,2014-01-11 03:29:42,Desafio Golf Course,36.07517529,24.88052687,,
Hennie Osvaldo,Late night visit,2014-01-11 03:29:43,Desafio Golf Course,36.07522233,24.88044354,,
Hennie Osvaldo,Late night visit,2014-01-11 03:29:45,Albert's Fine Clothing,36.07520765,24.88035314,,
Hennie Osvaldo,Late night visit,2014-01-11 03:29:46,Albert's Fine Clothing,36.07518279,24.88031223,,
Hennie Osvaldo,Late night visit,2014-01-11 03:29:47,Albert's Fine Clothing,36.07519911,24.88025489,,
Hennie Osvaldo,Late night visit,2014-01-11 03:29:48,Albert's Fine Clothing,36.07520833,24.88020531,,
Hennie Osvaldo,Late night visit,2014-01-11 03:29:49,Albert's Fine Clothing,36.07518749,24.88017592,,
Hennie Osvaldo,Late night visit,2014-01-11 03:29:51,Albert's Fine Clothing,36.07523151,24.88004098,,
Hennie Osvaldo,Late night visit,2014-01-11 03:29:52,Albert's Fine Clothing,36.07521016,24.88003133,,
Hennie Osvaldo,Late night visit,2014-01-11 03:29:53,Albert's Fine Clothing,36.07525142,24.87999523,,
Hennie Osvaldo,Late night visit,2014-01-11 03:29:54,Albert's Fine Clothing,36.07522951,24.87990966,,
Hennie Osvaldo,Late night visit,2014-01-11 03:29:55,Albert's Fine Clothing,36.07523409,24.87986495,,
Hennie Osvaldo,Late night visit,2014-01-11 03:29:56,Albert's Fine Clothing,36.07521726,24.87980279,,
Hennie Osvaldo,Late night visit,2014-01-11 03:29:57,Albert's Fine Clothing,36.07526053,24.87981121,,
Hennie Osvaldo,Late night visit,2014-01-11 03:29:59,Albert's Fine Clothing,36.07526089,24.87969954,,
Hennie Osvaldo,Late night visit,2014-01-11 03:30:01,Albert's Fine Clothing,36.07526604,24.87957684,,
Hennie Osvaldo,Late night visit,2014-01-11 03:30:03,Albert's Fine Clothing,36.07524604,24.87948844,,
Hennie Osvaldo,Late night visit,2014-01-11 03:30:04,Albert's Fine Clothing,36.07527885,24.87941299,,
Hennie Osvaldo,Late night visit,2014-01-11 03:30:05,Albert's Fine Clothing,36.07528079,24.87938958,,
Hennie Osvaldo,Late night visit,2014-01-11 03:30:06,Albert's Fine Clothing,36.07522321,24.87933873,,
Hennie Osvaldo,Late night visit,2014-01-11 03:30:07,Albert's Fine Clothing,36.07526612,24.87926562,,
Hennie Osvaldo,Late night visit,2014-01-11 03:30:09,Albert's Fine Clothing,36.07520836,24.87919389,,
Hennie Osvaldo,Late night visit,2014-01-11 03:30:10,Albert's Fine Clothing,36.07525107,24.87909497,,
Hennie Osvaldo,Late night visit,2014-01-11 03:30:11,Albert's Fine Clothing,36.07524316,24.87907434,,
Hennie Osvaldo,Late night visit,2014-01-11 03:30:12,Albert's Fine Clothing,36.07520693,24.87905578,,
Hennie Osvaldo,Late night visit,2014-01-11 03:30:14,Albert's Fine Clothing,36.07522896,24.87892244,,
Hennie Osvaldo,Late night visit,2014-01-11 03:30:15,Albert's Fine Clothing,36.07522694,24.87886613,,
Hennie Osvaldo,Late night visit,2014-01-11 03:30:17,Albert's Fine Clothing,36.07519129,24.8787709,,
Hennie Osvaldo,Late night visit,2014-01-11 03:30:18,Albert's Fine Clothing,36.0752186,24.87875271,,
Hennie Osvaldo,Late night visit,2014-01-11 03:30:19,Albert's Fine Clothing,36.0752015,24.8786789,,
Hennie Osvaldo,Late night visit,2014-01-11 03:30:20,Albert's Fine Clothing,36.07521912,24.87860914,,
Hennie Osvaldo,Late night visit,2014-01-11 03:30:21,Albert's Fine Clothing,36.07518468,24.8785503,,
Hennie Osvaldo,Late night visit,2014-01-11 03:30:22,Albert's Fine Clothing,36.07519813,24.87853114,,
Hennie Osvaldo,Late night visit,2014-01-11 03:30:23,Albert's Fine Clothing,36.0751915,24.87845096,,
Hennie Osvaldo,Late night visit,2014-01-11 03:30:25,Albert's Fine Clothing,36.07516552,24.87834862,,
Hennie Osvaldo,Late night visit,2014-01-11 03:30:26,Albert's Fine Clothing,36.07517494,24.87833812,,
Hennie Osvaldo,Late night visit,2014-01-11 03:30:28,Albert's Fine Clothing,36.07517029,24.87824004,,
Hennie Osvaldo,Late night visit,2014-01-11 03:30:29,Albert's Fine Clothing,36.07520024,24.87816151,,
Hennie Osvaldo,Late night visit,2014-01-11 03:30:30,Albert's Fine Clothing,36.07518037,24.87811701,,
Hennie Osvaldo,Late night visit,2014-01-11 03:30:31,Albert's Fine Clothing,36.07518606,24.87806492,,
Hennie Osvaldo,Late night visit,2014-01-11 03:30:32,Albert's Fine Clothing,36.07515826,24.87803748,,
Hennie Osvaldo,Late night visit,2014-01-11 03:30:34,Albert's Fine Clothing,36.07517178,24.87791225,,
Hennie Osvaldo,Late night visit,2014-01-11 03:30:35,Albert's Fine Clothing,36.0751481,24.87785266,,
Hennie Osvaldo,Late night visit,2014-01-11 03:30:36,Albert's Fine Clothing,36.07518089,24.87782637,,
Hennie Osvaldo,Late night visit,2014-01-11 03:30:37,Albert's Fine Clothing,36.07516445,24.87778881,,
Hennie Osvaldo,Late night visit,2014-01-11 03:30:38,Albert's Fine Clothing,36.07512771,24.87776377,,
Hennie Osvaldo,Late night visit,2014-01-11 03:30:39,Albert's Fine Clothing,36.07516937,24.87768082,,
Hennie Osvaldo,Late night visit,2014-01-11 03:30:40,Albert's Fine Clothing,36.0751768,24.87763852,,
Hennie Osvaldo,Late night visit,2014-01-11 03:30:41,Albert's Fine Clothing,36.07513166,24.877563,,
Hennie Osvaldo,Late night visit,2014-01-11 03:30:42,Albert's Fine Clothing,36.0751348,24.8775598,,
Hennie Osvaldo,Late night visit,2014-01-11 03:30:43,Albert's Fine Clothing,36.07516669,24.87747424,,
Hennie Osvaldo,Late night visit,2014-01-11 03:30:44,Albert's Fine Clothing,36.07514963,24.87741364,,
Hennie Osvaldo,Late night visit,2014-01-11 03:30:45,Albert's Fine Clothing,36.07516331,24.8774031,,
Hennie Osvaldo,Late night visit,2014-01-11 03:30:46,Albert's Fine Clothing,36.07515799,24.8773478,,
Hennie Osvaldo,Late night visit,2014-01-11 03:30:47,Albert's Fine Clothing,36.07519676,24.87726577,,
Hennie Osvaldo,Late night visit,2014-01-11 03:30:48,Albert's Fine Clothing,36.07516548,24.87720878,,
Hennie Osvaldo,Late night visit,2014-01-11 03:30:49,Albert's Fine Clothing,36.07520189,24.87716364,,
Hennie Osvaldo,Late night visit,2014-01-11 03:30:50,Albert's Fine Clothing,36.07516755,24.87715116,,
Hennie Osvaldo,Late night visit,2014-01-11 03:30:51,Albert's Fine Clothing,36.07521753,24.8771125,,
Hennie Osvaldo,Late night visit,2014-01-11 03:30:53,Albert's Fine Clothing,36.07519714,24.87701178,,
Hennie Osvaldo,Late night visit,2014-01-11 03:30:54,Albert's Fine Clothing,36.07519438,24.87692296,,
Hennie Osvaldo,Late night visit,2014-01-11 03:30:56,Albert's Fine Clothing,36.07522242,24.87685812,,
Hennie Osvaldo,Late night visit,2014-01-11 03:30:57,Albert's Fine Clothing,36.07518377,24.87680487,,
Hennie Osvaldo,Late night visit,2014-01-11 03:30:58,Albert's Fine Clothing,36.07523126,24.87673595,,
Hennie Osvaldo,Late night visit,2014-01-11 03:30:59,Albert's Fine Clothing,36.07523837,24.87668716,,
Hennie Osvaldo,Late night visit,2014-01-11 03:31:00,Albert's Fine Clothing,36.07523752,24.87660863,,
Hennie Osvaldo,Late night visit,2014-01-11 03:31:01,Albert's Fine Clothing,36.07521463,24.87657013,,
Hennie Osvaldo,Late night visit,2014-01-11 03:31:02,Albert's Fine Clothing,36.07522258,24.87655066,,
Hennie Osvaldo,Late night visit,2014-01-11 03:31:03,Albert's Fine Clothing,36.07521758,24.87647656,,
Hennie Osvaldo,Late night visit,2014-01-11 03:31:04,Albert's Fine Clothing,36.07521376,24.87642497,,
Hennie Osvaldo,Late night visit,2014-01-11 03:31:05,Albert's Fine Clothing,36.07520981,24.87636084,,
Hennie Osvaldo,Late night visit,2014-01-11 03:31:06,Albert's Fine Clothing,36.0752148,24.8763503,,
Hennie Osvaldo,Late night visit,2014-01-11 03:31:07,Albert's Fine Clothing,36.07525362,24.87628625,,
Hennie Osvaldo,Late night visit,2014-01-11 03:31:09,Albert's Fine Clothing,36.07526392,24.87617793,,
Hennie Osvaldo,Late night visit,2014-01-11 03:31:10,Albert's Fine Clothing,36.07524881,24.87613568,,
Hennie Osvaldo,Late night visit,2014-01-11 03:31:11,Albert's Fine Clothing,36.07524604,24.87606457,,
Hennie Osvaldo,Late night visit,2014-01-11 03:31:12,Albert's Fine Clothing,36.075259,24.87603681,,
Hennie Osvaldo,Late night visit,2014-01-11 03:31:13,Albert's Fine Clothing,36.07525651,24.87599501,,
Hennie Osvaldo,Late night visit,2014-01-11 03:31:15,Albert's Fine Clothing,36.07523667,24.87586285,,
Hennie Osvaldo,Late night visit,2014-01-11 03:31:16,Albert's Fine Clothing,36.07526454,24.87585268,,
Hennie Osvaldo,Late night visit,2014-01-11 03:31:17,Albert's Fine Clothing,36.07526566,24.87580311,,
Hennie Osvaldo,Late night visit,2014-01-11 03:31:18,Albert's Fine Clothing,36.07525589,24.87575386,,
Hennie Osvaldo,Late night visit,2014-01-11 03:31:19,Albert's Fine Clothing,36.07523675,24.87566994,,
Hennie Osvaldo,Late night visit,2014-01-11 03:31:21,Albert's Fine Clothing,36.07524839,24.87559219,,
Hennie Osvaldo,Late night visit,2014-01-11 03:31:22,Albert's Fine Clothing,36.07526286,24.87554631,,
Hennie Osvaldo,Late night visit,2014-01-11 03:31:23,Albert's Fine Clothing,36.07525362,24.8754843,,
Hennie Osvaldo,Late night visit,2014-01-11 03:31:24,Albert's Fine Clothing,36.07524722,24.87543336,,
Hennie Osvaldo,Late night visit,2014-01-11 03:31:25,Albert's Fine Clothing,36.07524258,24.87539341,,
Hennie Osvaldo,Late night visit,2014-01-11 03:31:26,Albert's Fine Clothing,36.07523454,24.87531631,,
Hennie Osvaldo,Late night visit,2014-01-11 03:31:27,Albert's Fine Clothing,36.07524983,24.87529686,,
Hennie Osvaldo,Late night visit,2014-01-11 03:31:28,Albert's Fine Clothing,36.0752339,24.8752243,,
Hennie Osvaldo,Late night visit,2014-01-11 03:31:29,Albert's Fine Clothing,36.07525174,24.87520849,,
Hennie Osvaldo,Late night visit,2014-01-11 03:31:30,Albert's Fine Clothing,36.07524673,24.87515009,,
Hennie Osvaldo,Late night visit,2014-01-11 03:31:31,Albert's Fine Clothing,36.07522223,24.87506614,,
Hennie Osvaldo,Late night visit,2014-01-11 03:31:32,Albert's Fine Clothing,36.07525734,24.87501736,,
Hennie Osvaldo,Late night visit,2014-01-11 03:31:33,Albert's Fine Clothing,36.07522623,24.87500147,,
Hennie Osvaldo,Late night visit,2014-01-11 03:31:34,Albert's Fine Clothing,36.07523998,24.87492674,,
Hennie Osvaldo,Late night visit,2014-01-11 03:31:35,Albert's Fine Clothing,36.07525058,24.8748811,,
Hennie Osvaldo,Late night visit,2014-01-11 03:31:36,Albert's Fine Clothing,36.0752364,24.8748365,,
Hennie Osvaldo,Late night visit,2014-01-11 03:31:37,Albert's Fine Clothing,36.07522548,24.87479536,,
Hennie Osvaldo,Late night visit,2014-01-11 03:31:38,Albert's Fine Clothing,36.0752481,24.87471718,,
Hennie Osvaldo,Late night visit,2014-01-11 03:31:39,Albert's Fine Clothing,36.07523297,24.87468509,,
Hennie Osvaldo,Late night visit,2014-01-11 03:31:40,Albert's Fine Clothing,36.07529201,24.87467644,,
Hennie Osvaldo,Late night visit,2014-01-11 03:31:41,Albert's Fine Clothing,36.07533796,24.8746807,,
Hennie Osvaldo,Late night visit,2014-01-11 03:31:42,Albert's Fine Clothing,36.07540223,24.87469077,,
Hennie Osvaldo,Late night visit,2014-01-11 03:31:43,Albert's Fine Clothing,36.07545382,24.87470644,,
Hennie Osvaldo,Late night visit,2014-01-11 03:31:44,Albert's Fine Clothing,36.07547324,24.87470289,,
Hennie Osvaldo,Late night visit,2014-01-11 03:31:45,Albert's Fine Clothing,36.0755563,24.87466507,,
Hennie Osvaldo,Late night visit,2014-01-11 03:31:46,Albert's Fine Clothing,36.07557589,24.87466482,,
Hennie Osvaldo,Late night visit,2014-01-11 03:31:47,Albert's Fine Clothing,36.07562731,24.87468151,,
Hennie Osvaldo,Late night visit,2014-01-11 03:31:48,Albert's Fine Clothing,36.07567127,24.87468779,,
Hennie Osvaldo,Late night visit,2014-01-11 03:31:49,Albert's Fine Clothing,36.07575389,24.87468592,,
Hennie Osvaldo,Late night visit,2014-01-11 03:31:50,Albert's Fine Clothing,36.07578175,24.87470813,,
Hennie Osvaldo,Late night visit,2014-01-11 03:31:52,Albert's Fine Clothing,36.07587108,24.8746943,,
Hennie Osvaldo,Late night visit,2014-01-11 03:31:53,Albert's Fine Clothing,36.07595252,24.87469648,,
Hennie Osvaldo,Late night visit,2014-01-11 03:31:54,Albert's Fine Clothing,36.07598632,24.87466524,,
Hennie Osvaldo,Late night visit,2014-01-11 03:31:55,Albert's Fine Clothing,36.07602867,24.87467054,,
Hennie Osvaldo,Late night visit,2014-01-11 03:31:56,Albert's Fine Clothing,36.07611083,24.87466479,,
Hennie Osvaldo,Late night visit,2014-01-11 03:31:58,Albert's Fine Clothing,36.07616613,24.87467711,,
Hennie Osvaldo,Late night visit,2014-01-11 03:31:59,Albert's Fine Clothing,36.07622729,24.87468624,,
Hennie Osvaldo,Late night visit,2014-01-11 03:32:00,Albert's Fine Clothing,36.07624383,24.87469331,,
Hennie Osvaldo,Late night visit,2014-01-11 03:32:01,Albert's Fine Clothing,36.07622357,24.87468854,,
Hennie Osvaldo,Late night visit,2014-01-13 23:00:01,Coffee Shack,36.06037738,24.90559325,,
Hennie Osvaldo,Late night visit,2014-01-13 23:00:01,Coffee Shack,36.06040368,24.90553985,,
Hennie Osvaldo,Late night visit,2014-01-13 23:00:03,Coffee Shack,36.06049312,24.90536338,,
Hennie Osvaldo,Late night visit,2014-01-13 23:00:05,Coffee Shack,36.06046271,24.90519479,,
Hennie Osvaldo,Late night visit,2014-01-13 23:00:07,Coffee Shack,36.06061904,24.90505673,,
Hennie Osvaldo,Late night visit,2014-01-13 23:00:08,Coffee Shack,36.06056853,24.90500678,,
Hennie Osvaldo,Late night visit,2014-01-13 23:00:10,Coffee Shack,36.06062717,24.90484434,,
Hennie Osvaldo,Late night visit,2014-01-13 23:00:12,Coffee Shack,36.06065351,24.90463613,,
Hennie Osvaldo,Late night visit,2014-01-13 23:00:13,Coffee Shack,36.06069117,24.90457937,,
Hennie Osvaldo,Late night visit,2014-01-13 23:00:16,Coffee Shack,36.06081452,24.90431512,,
Hennie Osvaldo,Late night visit,2014-01-13 23:00:17,Coffee Shack,36.06085812,24.90417366,,
Hennie Osvaldo,Late night visit,2014-01-13 23:00:23,Coffee Shack,36.06101808,24.9036986,,
Hennie Osvaldo,Late night visit,2014-01-13 23:00:24,Coffee Shack,36.06102349,24.90358343,,
Hennie Osvaldo,Late night visit,2014-01-13 23:00:25,Coffee Shack,36.06098596,24.90357415,,
Hennie Osvaldo,Late night visit,2014-01-13 23:00:27,Coffee Shack,36.06102874,24.90342781,,
Hennie Osvaldo,Late night visit,2014-01-13 23:00:28,Coffee Shack,36.06113952,24.90329563,,
Hennie Osvaldo,Late night visit,2014-01-13 23:00:31,Coffee Shack,36.06123459,24.90302439,,
Hennie Osvaldo,Late night visit,2014-01-13 23:00:33,Coffee Shack,36.06121357,24.90288879,,
Hennie Osvaldo,Late night visit,2014-01-13 23:00:37,Coffee Shack,36.06135231,24.90258869,,
Hennie Osvaldo,Late night visit,2014-01-13 23:00:39,Kronos Mart,36.06146634,24.90235583,,
Hennie Osvaldo,Late night visit,2014-01-13 23:00:40,Kronos Mart,36.06147513,24.90235826,,
Hennie Osvaldo,Late night visit,2014-01-13 23:00:45,Kronos Mart,36.06160281,24.9018581,,
Hennie Osvaldo,Late night visit,2014-01-13 23:00:48,Kronos Mart,36.06164617,24.90162057,,
Hennie Osvaldo,Late night visit,2014-01-13 23:00:50,Kronos Mart,36.06173416,24.90145216,,
Hennie Osvaldo,Late night visit,2014-01-13 23:00:51,Kronos Mart,36.06167918,24.90143504,,
Hennie Osvaldo,Late night visit,2014-01-13 23:00:54,Kronos Mart,36.06176148,24.90109568,,
Hennie Osvaldo,Late night visit,2014-01-13 23:00:57,Kronos Mart,36.06190151,24.90083699,,
Hennie Osvaldo,Late night visit,2014-01-13 23:00:59,Kronos Mart,36.06191438,24.90076037,,
Hennie Osvaldo,Late night visit,2014-01-13 23:01:01,Kronos Mart,36.0619884,24.90048262,,
Hennie Osvaldo,Late night visit,2014-01-13 23:01:02,Kronos Mart,36.06197219,24.90050273,,
Hennie Osvaldo,Late night visit,2014-01-13 23:01:08,Kronos Mart,36.06213524,24.89996803,,
Hennie Osvaldo,Late night visit,2014-01-13 23:01:12,Kronos Mart,36.0622052,24.89967455,,
Hennie Osvaldo,Late night visit,2014-01-13 23:01:13,Kronos Mart,36.06228184,24.89955924,,
Hennie Osvaldo,Late night visit,2014-01-13 23:01:14,Kronos Mart,36.06231163,24.89946409,,
Hennie Osvaldo,Late night visit,2014-01-13 23:01:15,Kronos Mart,36.06234742,24.89934539,,
Hennie Osvaldo,Late night visit,2014-01-13 23:01:17,Kronos Mart,36.06235461,24.89925384,,
Hennie Osvaldo,Late night visit,2014-01-13 23:01:18,Kronos Mart,36.06235182,24.89907211,,
Hennie Osvaldo,Late night visit,2014-01-13 23:01:25,Kronos Mart,36.06251651,24.89857115,,
Hennie Osvaldo,Late night visit,2014-01-13 23:01:28,Kronos Mart,36.06263921,24.89828817,,
Hennie Osvaldo,Late night visit,2014-01-13 23:01:29,Kronos Mart,36.06262435,24.89824971,,
Hennie Osvaldo,Late night visit,2014-01-13 23:01:30,Shoppers' Delight,36.06268518,24.89806966,,
Hennie Osvaldo,Late night visit,2014-01-13 23:01:32,Shoppers' Delight,36.0627015,24.89795777,,
Hennie Osvaldo,Late night visit,2014-01-13 23:01:35,Shoppers' Delight,36.06284069,24.89771138,,
Hennie Osvaldo,Late night visit,2014-01-13 23:01:36,Shoppers' Delight,36.06285395,24.89767635,,
Hennie Osvaldo,Late night visit,2014-01-13 23:01:37,Shoppers' Delight,36.06285927,24.89752554,,
Hennie Osvaldo,Late night visit,2014-01-13 23:01:40,Shoppers' Delight,36.06293058,24.89732199,,
